Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY
502625364,0.0003,0.0091,-0.0892,-0.3265,0.1755,-0.0246,-0.0538,0.0716,-0.1518,-0.1274,-0.0909,-0.5780
502630364,-0.0003,0.0073,-0.1100,-0.3916,0.1001,-0.0296,-0.0701,0.0959,-0.1523,-0.1306,-0.0934,-0.6363
502635364,-0.0010,0.0053,-0.1155,-0.4123,0.0933,-0.0328,-0.0786,0.1078,-0.1527,-0.1338,-0.0883,-0.6404
502640365,-0.0016,0.0032,-0.0861,-0.4157,0.2085,-0.0265,-0.0882,0.1067,-0.1529,-0.1368,-0.0313,-0.5973
502645365,-0.0019,0.0008,-0.0574,-0.4288,0.2830,-0.0207,-0.1024,0.1122,-0.1528,-0.1398,0.0050,-0.5973
502650365,-0.0020,-0.0015,-0.0531,-0.4227,0.1865,-0.0191,-0.1043,0.1163,-0.1528,-0.1425,0.0036,-0.5477
502655365,-0.0022,-0.0038,-0.0397,-0.3983,-0.0588,-0.0118,-0.1022,0.1162,-0.1527,-0.1449,0.0320,-0.4832
502660365,-0.0023,-0.0058,0.0049,-0.3751,0.0750,-0.0029,-0.1073,0.1074,-0.1523,-0.1470,0.0690,-0.4149
502665365,-0.0021,-0.0075,0.0638,-0.3073,0.2494,0.0113,-0.1045,0.0836,-0.1517,-0.1485,0.1307,-0.2989
502670365,-0.0014,-0.0088,0.1362,-0.2065,0.2494,0.0325,-0.0926,0.0505,-0.1507,-0.1492,0.1996,-0.1454
502675365,-0.0006,-0.0096,0.1662,-0.1115,0.0933,0.0453,-0.0750,0.0261,-0.1495,-0.1493,0.2252,-0.0218
502680365,0.0004,-0.0101,0.1784,-0.0333,0.0359,0.0513,-0.0569,0.0043,-0.1485,-0.1488,0.2184,0.1042
502685365,0.0014,-0.0101,0.1833,0.0483,0.1111,0.0547,-0.0394,-0.0195,-0.1474,-0.1477,0.2145,0.2145
502690365,0.0025,-0.0099,0.1885,0.0828,0.1883,0.0582,-0.0324,-0.0331,-0.1463,-0.1464,0.2093,0.2743
502695365,0.0035,-0.0096,0.1573,0.0831,0.1560,0.0534,-0.0277,-0.0318,-0.1455,-0.1449,0.1681,0.2855
502700365,0.0043,-0.0093,0.1203,0.0950,0.0298,0.0453,-0.0168,-0.0297,-0.1450,-0.1434,0.0946,0.3050
502705365,0.0049,-0.0085,0.0953,0.2120,0.0472,0.0390,0.0150,-0.0558,-0.1448,-0.1413,0.0485,0.4177
502710365,0.0055,-0.0074,0.1133,0.2685,0.0949,0.0428,0.0273,-0.0737,-0.1446,-0.1390,0.0337,0.4570
502715364,0.0063,-0.0061,0.1069,0.2993,0.1327,0.0435,0.0375,-0.0861,-0.1445,-0.1366,0.0282,0.4862
502720365,0.0069,-0.0045,0.0727,0.3231,0.0924,0.0359,0.0505,-0.0900,-0.1446,-0.1342,-0.0224,0.4802
502725365,0.0071,-0.0028,0.0018,0.3366,0.0729,0.0174,0.0670,-0.0872,-0.1451,-0.1319,-0.1061,0.4713
502730365,0.0068,-0.0012,-0.1084,0.3351,0.1364,-0.0136,0.0833,-0.0749,-0.1462,-0.1297,-0.2183,0.4290
502735364,0.0061,0.0005,-0.1793,0.3384,0.2286,-0.0363,0.0962,-0.0687,-0.1477,-0.1277,-0.2938,0.3940
502740364,0.0050,0.0023,-0.1888,0.3723,0.2852,-0.0432,0.1102,-0.0779,-0.1492,-0.1258,-0.2978,0.3972
502745365,0.0041,0.0043,-0.1536,0.4084,0.2216,-0.0371,0.1204,-0.0918,-0.1505,-0.1238,-0.2655,0.3969
502750365,0.0035,0.0057,-0.1329,0.2501,0.0799,-0.0313,0.0855,-0.0573,-0.1517,-0.1228,-0.2346,0.1929
502755365,0.0028,0.0067,-0.1542,0.1625,0.0423,-0.0379,0.0710,-0.0347,-0.1529,-0.1224,-0.2411,0.0811
502760364,0.0020,0.0074,-0.1439,0.1173,0.0072,-0.0356,0.0590,-0.0237,-0.1539,-0.1225,-0.2048,-0.0107
502765365,0.0012,0.0076,-0.1258,0.0431,0.0023,-0.0330,0.0403,-0.0074,-0.1548,-0.1230,-0.1788,-0.1060
502770365,0.0008,0.0076,-0.0599,-0.0232,0.0384,-0.0147,0.0138,-0.0006,-0.1552,-0.1240,-0.0787,-0.1935
502775365,0.0006,0.0073,-0.0388,-0.0938,0.1526,-0.0101,-0.0085,0.0127,-0.1554,-0.1253,-0.0440,-0.2733
502780365,0.0006,0.0065,-0.0214,-0.1872,0.2372,-0.0061,-0.0361,0.0331,-0.1555,-0.1272,-0.0195,-0.3689
502785364,0.0006,0.0051,-0.0177,-0.2938,0.2009,-0.0024,-0.0658,0.0606,-0.1554,-0.1295,0.0123,-0.4752
502790364,0.0003,0.0034,-0.0379,-0.3629,0.1086,-0.0070,-0.0823,0.0851,-0.1554,-0.1322,-0.0016,-0.5335
502795364,-0.0000,0.0013,-0.0394,-0.3778,0.1471,-0.0089,-0.0904,0.0937,-0.1555,-0.1348,-0.0014,-0.5218
502800364,0.0000,-0.0006,0.0046,-0.3384,0.2375,0.0021,-0.0924,0.0812,-0.1552,-0.1370,0.0491,-0.4454
502805364,0.0000,-0.0025,-0.0018,-0.3201,0.1963,0.0017,-0.0920,0.0828,-0.1550,-0.1391,0.0498,-0.4078
502810364,0.0002,-0.0041,0.0009,-0.2853,0.0625,0.0052,-0.0861,0.0786,-0.1547,-0.1408,0.0596,-0.3372
502815365,0.0003,-0.0057,0.0269,-0.2648,-0.0227,0.0130,-0.0857,0.0736,-0.1543,-0.1421,0.0811,-0.2729
502820365,0.0004,-0.0071,0.0458,-0.2526,0.0542,0.0165,-0.0874,0.0688,-0.1538,-0.1432,0.0900,-0.2131
502825364,0.0007,-0.0083,0.0702,-0.1872,0.1767,0.0211,-0.0797,0.0518,-0.1533,-0.1438,0.0981,-0.1287
502830365,0.0012,-0.0091,0.0947,-0.0941,0.2201,0.0285,-0.0625,0.0256,-0.1527,-0.1438,0.1160,0.0042
502835365,0.0018,-0.0093,0.1020,0.0079,0.1395,0.0332,-0.0384,-0.0002,-0.1521,-0.1431,0.1177,0.1395
502840365,0.0023,-0.0090,0.0843,0.0962,0.0579,0.0310,-0.0130,-0.0202,-0.1517,-0.1419,0.0930,0.2532
502845365,0.0026,-0.0083,0.0425,0.2025,0.1908,0.0188,0.0179,-0.0440,-0.1515,-0.1400,0.0433,0.3689
502850365,0.0031,-0.0073,0.0431,0.2007,0.1642,0.0181,0.0226,-0.0470,-0.1514,-0.1381,0.0101,0.3804
502855365,0.0033,-0.0065,0.0275,0.2095,0.0506,0.0158,0.0309,-0.0487,-0.1515,-0.1361,-0.0118,0.3936
502860364,0.0035,-0.0054,0.0086,0.2602,-0.0233,0.0120,0.0473,-0.0584,-0.1517,-0.1341,-0.0372,0.4177
502865364,0.0037,-0.0040,0.0037,0.3250,0.0176,0.0105,0.0652,-0.0764,-0.1519,-0.1317,-0.0449,0.4653
502870365,0.0038,-0.0024,-0.0040,0.3742,0.1083,0.0075,0.0802,-0.0919,-0.1522,-0.1293,-0.0559,0.4956
502875364,0.0037,-0.0003,-0.0177,0.3827,0.1560,0.0021,0.0891,-0.0972,-0.1526,-0.1268,-0.0802,0.4820
502880364,0.0036,0.0016,-0.0385,0.3625,0.1300,-0.0040,0.0906,-0.0916,-0.1531,-0.1248,-0.1099,0.4103
502885365,0.0035,0.0032,-0.0562,0.3048,0.1007,-0.0085,0.0849,-0.0803,-0.1537,-0.1231,-0.1238,0.3411
502890365,0.0032,0.0043,-0.0761,0.1781,0.2659,-0.0166,0.0553,-0.0489,-0.1544,-0.1224,-0.1377,0.1463
502895365,0.0030,0.0053,-0.0360,0.1866,0.1969,-0.0057,0.0547,-0.0565,-0.1549,-0.1217,-0.0951,0.1281
502900365,0.0029,0.0063,-0.0250,0.1756,0.0167,0.0002,0.0532,-0.0541,-0.1553,-0.1213,-0.0744,0.0796
502905365,0.0028,0.0071,-0.0336,0.1268,-0.0481,-0.0009,0.0438,-0.0411,-0.1556,-0.1213,-0.0741,-0.0042
502910364,0.0026,0.0074,-0.0562,0.0382,0.0246,-0.0082,0.0258,-0.0186,-0.1561,-0.1219,-0.0929,-0.1101
502915365,0.0024,0.0072,-0.0339,-0.0675,0.1254,-0.0041,-0.0041,0.0034,-0.1564,-0.1231,-0.0679,-0.2327
502920365,0.0023,0.0063,-0.0073,-0.2077,0.1327,0.0028,-0.0432,0.0353,-0.1566,-0.1250,-0.0357,-0.3818
502925365,0.0023,0.0047,0.0299,-0.3210,0.0683,0.0135,-0.0782,0.0621,-0.1566,-0.1274,0.0028,-0.4944
502930365,0.0028,0.0029,0.0470,-0.3616,0.0625,0.0198,-0.0959,0.0737,-0.1565,-0.1301,0.0198,-0.5278
502935364,0.0032,0.0012,0.0431,-0.3424,0.1615,0.0202,-0.0981,0.0717,-0.1564,-0.1325,0.0271,-0.4905
502940365,0.0033,-0.0009,-0.0113,-0.3629,0.1205,0.0074,-0.0999,0.0879,-0.1565,-0.1349,-0.0198,-0.4781
502945364,0.0033,-0.0029,-0.0043,-0.3604,0.1019,0.0089,-0.1037,0.0910,-0.1566,-0.1371,-0.0204,-0.4378
502950364,0.0035,-0.0047,0.0254,-0.3048,0.1474,0.0164,-0.0992,0.0772,-0.1565,-0.1389,0.0063,-0.3495
502955364,0.0037,-0.0063,0.0391,-0.2721,0.1605,0.0203,-0.0967,0.0702,-0.1565,-0.1403,0.0142,-0.2810
502960364,0.0039,-0.0077,0.0205,-0.2254,0.1144,0.0170,-0.0845,0.0631,-0.1565,-0.1412,-0.0011,-0.1860
502965365,0.0040,-0.0087,-0.0153,-0.1472,0.0335,0.0094,-0.0618,0.0511,-0.1566,-0.1415,-0.0303,-0.0695
502970365,0.0039,-0.0092,-0.0299,-0.0541,0.0191,0.0052,-0.0372,0.0312,-0.1569,-0.1412,-0.0508,0.0604
502975365,0.0038,-0.0093,-0.0458,0.0220,0.0332,0.0001,-0.0165,0.0152,-0.1572,-0.1404,-0.0686,0.1579
502980365,0.0034,-0.0092,-0.0831,0.0837,0.1199,-0.0119,0.0043,0.0030,-0.1577,-0.1392,-0.1032,0.2455
502985365,0.0031,-0.0084,-0.1093,0.1805,0.1819,-0.0207,0.0334,-0.0197,-0.1584,-0.1374,-0.1277,0.3613
502990365,0.0026,-0.0076,-0.1234,0.2089,0.1621,-0.0259,0.0456,-0.0259,-0.1591,-0.1355,-0.1416,0.3905
502995365,0.0020,-0.0067,-0.1243,0.2330,0.1007,-0.0278,0.0562,-0.0323,-0.1598,-0.1334,-0.1425,0.4146
503000365,0.0013,-0.0056,-0.1139,0.2724,0.0885,-0.0264,0.0669,-0.0439,-0.1604,-0.1312,-0.1202,0.4331
503005365,0.0008,-0.0042,-0.0901,0.3225,0.1437,-0.0218,0.0779,-0.0616,-0.1608,-0.1289,-0.0841,0.4620
503010365,0.0003,-0.0026,-0.0721,0.3574,0.1920,-0.0189,0.0869,-0.0754,-0.1611,-0.1265,-0.0589,0.4734
503015365,-0.0000,-0.0006,-0.0635,0.3665,0.1932,-0.0171,0.0919,-0.0823,-0.1613,-0.1243,-0.0400,0.4472
503020365,-0.0003,0.0013,-0.0528,0.3552,0.1691,-0.0144,0.0927,-0.0848,-0.1614,-0.1223,-0.0237,0.4073
503025365,-0.0005,0.0029,-0.0513,0.2923,0.1523,-0.0155,0.0821,-0.0724,-0.1616,-0.1207,-0.0294,0.3111
503030365,-0.0006,0.0038,-0.0171,0.1469,0.1321,-0.0043,0.0436,-0.0444,-0.1614,-0.1201,0.0304,0.1231
503035365,-0.0004,0.0047,0.0464,0.1588,0.0955,0.0135,0.0384,-0.0555,-0.1610,-0.1196,0.0957,0.0990
503040365,-0.0000,0.0054,0.1188,0.1707,0.0158,0.0352,0.0309,-0.0667,-0.1601,-0.1193,0.1682,0.0684
503045364,0.0007,0.0062,0.1491,0.1329,-0.0136,0.0460,0.0178,-0.0633,-0.1591,-0.1193,0.1952,-0.0001
503050365,0.0016,0.0066,0.1600,0.0605,0.1022,0.0499,-0.0028,-0.0511,-0.1581,-0.1197,0.1971,-0.0917
503055365,0.0025,0.0064,0.1628,-0.0593,0.1963,0.0518,-0.0340,-0.0253,-0.1572,-0.1208,0.1879,-0.2224
503060364,0.0033,0.0057,0.1616,-0.1839,0.1874,0.0539,-0.0667,0.0057,-0.1563,-0.1226,0.1781,-0.3607
503065364,0.0040,0.0044,0.1432,-0.2813,0.0823,0.0505,-0.0896,0.0360,-0.1557,-0.1249,0.1279,-0.4624
503070365,0.0050,0.0027,0.1530,-0.3293,0.0304,0.0557,-0.1062,0.0493,-0.1551,-0.1274,0.1166,-0.4875
503075365,0.0061,0.0011,0.1683,-0.3118,0.1104,0.0622,-0.1114,0.0450,-0.1545,-0.1297,0.1255,-0.4590
503080365,0.0070,-0.0008,0.1506,-0.3433,0.0851,0.0589,-0.1207,0.0585,-0.1541,-0.1320,0.0798,-0.4626
503085365,0.0078,-0.0026,0.1185,-0.3476,0.0881,0.0530,-0.1240,0.0677,-0.1539,-0.1343,0.0398,-0.4573
503090365,0.0084,-0.0044,0.0855,-0.3170,0.1831,0.0434,-0.1161,0.0657,-0.1540,-0.1361,-0.0164,-0.3747
503095365,0.0088,-0.0061,0.0531,-0.2954,0.2641,0.0342,-0.1112,0.0669,-0.1543,-0.1378,-0.0647,-0.3205
503100365,0.0089,-0.0074,-0.0089,-0.2260,0.2412,0.0186,-0.0881,0.0602,-0.1549,-0.1388,-0.1255,-0.2018
503105365,0.0088,-0.0084,-0.0635,-0.1552,0.1468,0.0048,-0.0634,0.0529,-0.1558,-0.1392,-0.1826,-0.0895
503110365,0.0085,-0.0090,-0.0965,-0.0736,0.0445,-0.0039,-0.0379,0.0401,-0.1569,-0.1391,-0.2177,0.0268
503115365,0.0078,-0.0091,-0.1701,0.0174,0.0078,-0.0247,-0.0051,0.0295,-0.1583,-0.1384,-0.2839,0.1367
503120365,0.0069,-0.0090,-0.2248,0.0431,0.0436,-0.0420,0.0111,0.0292,-0.1600,-0.1374,-0.3273,0.1919
503125365,0.0057,-0.0090,-0.2691,0.0492,0.0546,-0.0569,0.0214,0.0334,-0.1617,-0.1363,-0.3573,0.2166
503130365,0.0043,-0.0087,-0.2587,0.0620,0.0475,-0.0581,0.0273,0.0290,-0.1634,-0.1351,-0.3287,0.2463
503135365,0.0029,-0.0083,-0.2560,0.1139,0.0445,-0.0618,0.0420,0.0181,-0.1650,-0.1336,-0.3198,0.2975
503140364,0.0018,-0.0077,-0.2233,0.1781,0.0820,-0.0565,0.0551,-0.0018,-0.1663,-0.1318,-0.2673,0.3590
503145365,0.0008,-0.0066,-0.1787,0.2523,0.1605,-0.0464,0.0674,-0.0272,-0.1672,-0.1298,-0.1839,0.4120
